ts                                 , pfcp_messages_duration_seconds_count__direction_Outgoing__message_type_Association Setup Request, pfcp_messages_duration_seconds_sum__direction_Outgoing__message_type_Association Setup Request, pfcp_messages_total__direction_Outgoing__message_type_Association Setup Request__result_Success, upf_jitter_ns__iface_Access__quantile_100.0, upf_jitter_ns__iface_Access__quantile_50.0, upf_jitter_ns__iface_Access__quantile_75.0, upf_jitter_ns__iface_Access__quantile_90.0, upf_jitter_ns__iface_Access__quantile_95.0, upf_jitter_ns__iface_Access__quantile_99.0, upf_jitter_ns__iface_Access__quantile_99.9, upf_jitter_ns__iface_Access__quantile_99.99, upf_jitter_ns__iface_Access__quantile_99.999, upf_jitter_ns__iface_Access__quantile_99.9999, upf_jitter_ns__iface_Core__quantile_100.0, upf_jitter_ns__iface_Core__quantile_50.0, upf_jitter_ns__iface_Core__quantile_75.0, upf_jitter_ns__iface_Core__quantile_90.0, upf_jitter_ns__iface_Core__quantile_95.0, upf_jitter_ns__iface_Core__quantile_99.0, upf_jitter_ns__iface_Core__quantile_99.9, upf_jitter_ns__iface_Core__quantile_99.99, upf_jitter_ns__iface_Core__quantile_99.999, upf_jitter_ns__iface_Core__quantile_99.9999, upf_jitter_ns_count__iface_Access, upf_jitter_ns_count__iface_Core, upf_jitter_ns_sum__iface_Access, upf_jitter_ns_sum__iface_Core, upf_latency_ns__iface_Access__quantile_100.0, upf_latency_ns__iface_Access__quantile_50.0, upf_latency_ns__iface_Access__quantile_75.0, upf_latency_ns__iface_Access__quantile_90.0, upf_latency_ns__iface_Access__quantile_95.0, upf_latency_ns__iface_Access__quantile_99.0, upf_latency_ns__iface_Access__quantile_99.9, upf_latency_ns__iface_Access__quantile_99.99, upf_latency_ns__iface_Access__quantile_99.999, upf_latency_ns__iface_Access__quantile_99.9999, upf_latency_ns__iface_Core__quantile_100.0, upf_latency_ns__iface_Core__quantile_50.0, upf_latency_ns__iface_Core__quantile_75.0, upf_latency_ns__iface_Core__quantile_90.0, upf_latency_ns__iface_Core__quantile_95.0, upf_latency_ns__iface_Core__quantile_99.0, upf_latency_ns__iface_Core__quantile_99.9, upf_latency_ns__iface_Core__quantile_99.99, upf_latency_ns__iface_Core__quantile_99.999, upf_latency_ns__iface_Core__quantile_99.9999, upf_latency_ns_count__iface_Access, upf_latency_ns_count__iface_Core, upf_latency_ns_sum__iface_Access, upf_latency_ns_sum__iface_Core
2026-06-10 07:54:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 07:55:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 3441.0                           , 37711.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 3441.0                            , 37711.0                         ,                              0.0,                            0.0
2026-06-10 07:55:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 07:56:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 70.0                             , -2155.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 70.0                              , -2155.0                         ,                              0.0,                            0.0
2026-06-10 07:56:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 07:57:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 225.0                            , 2784.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 225.0                             , 2784.0                          ,                              0.0,                            0.0
2026-06-10 07:57:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 07:58:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -161.0                           , -3035.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -161.0                            , -3035.0                         ,                              0.0,                            0.0
2026-06-10 07:58:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 07:59:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -5802.0                          , -8657.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -5802.0                           , -8657.0                         ,                              0.0,                            0.0
2026-06-10 07:59:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:00:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 824.0                            , 15015.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 824.0                             , 15015.0                         ,                              0.0,                            0.0
2026-06-10 08:00:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:01:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 3409.0                           , -35040.0                       ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 3409.0                            , -35040.0                        ,                              0.0,                            0.0
2026-06-10 08:01:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:02:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -12201.0                         , 7241.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -12201.0                          , 7241.0                          ,                              0.0,                            0.0
2026-06-10 08:02:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:03:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -1365.0                          , -3123.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -1365.0                           , -3123.0                         ,                              0.0,                            0.0
2026-06-10 08:03:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:04:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 5622.0                           , 8883.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 5622.0                            , 8883.0                          ,                              0.0,                            0.0
2026-06-10 08:04:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:05:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 657.0                            , 3635.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 657.0                             , 3635.0                          ,                              0.0,                            0.0
2026-06-10 08:05:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:06:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -924.0                           , -7118.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -924.0                            , -7118.0                         ,                              0.0,                            0.0
2026-06-10 08:06:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:07:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 249.0                            , 2344.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 249.0                             , 2344.0                          ,                              0.0,                            0.0
2026-06-10 08:07:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:08:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 298.0                            , -1283.0                        ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 298.0                             , -1283.0                         ,                              0.0,                            0.0
2026-06-10 08:08:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:09:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, -360.0                           , 6221.0                         ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, -360.0                            , 6221.0                          ,                              0.0,                            0.0
2026-06-10 08:09:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
2026-06-10 08:10:22.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 453.0                            , -12231.0                       ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 453.0                             , -12231.0                        ,                              0.0,                            0.0
2026-06-10 08:10:52.242000103+00:00,                                                                                              0.0,                                                                                            0.0,                                                                                             0.0,                                         0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                        0.0,                                         0.0,                                          0.0,                                           0.0,                                       0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                      0.0,                                       0.0,                                        0.0,                                         0.0, 0.0                              , 0.0                            ,                             0.0,                           0.0,                                          0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                         0.0,                                          0.0,                                           0.0,                                            0.0,                                        0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                       0.0,                                        0.0,                                         0.0,                                          0.0, 0.0                               , 0.0                             ,                              0.0,                            0.0
